 
 # along tip axis: rho=0, s=   2.00000000000000     
 10.98    0.000000E+00    0.5492    0.000E+00 # z (nm) , Ez(1/nm)      , z/R, Ez/(V/R) 
 
 # along tip axis: rho=0, s=   11.0000000000000     
 -0.10   -0.247840E-01   -0.0050   -0.496E+00 # z (nm) , Ez(1/nm)      , z/R, Ez/(V/R) 
 -0.05   -0.247877E-01   -0.0025   -0.496E+00 # z (nm) , Ez(1/nm)      , z/R, Ez/(V/R) 
  0.00   -0.698754E-01    0.0000   -0.140E+01 # z (nm) , Ez(1/nm)      , z/R, Ez/(V/R) 
  0.50   -0.744688E-01    0.0250   -0.149E+01 # z (nm) , Ez(1/nm)      , z/R, Ez/(V/R) 
  1.00   -0.747083E-01    0.0500   -0.149E+01 # z (nm) , Ez(1/nm)      , z/R, Ez/(V/R) 
  1.50   -0.750796E-01    0.0750   -0.150E+01 # z (nm) , Ez(1/nm)      , z/R, Ez/(V/R) 
  2.00   -0.755847E-01    0.1000   -0.151E+01 # z (nm) , Ez(1/nm)      , z/R, Ez/(V/R) 
  2.50   -0.762258E-01    0.1250   -0.152E+01 # z (nm) , Ez(1/nm)      , z/R, Ez/(V/R) 
  3.00   -0.770057E-01    0.1500   -0.154E+01 # z (nm) , Ez(1/nm)      , z/R, Ez/(V/R) 
  3.50   -0.779277E-01    0.1750   -0.156E+01 # z (nm) , Ez(1/nm)      , z/R, Ez/(V/R) 
  4.00   -0.789954E-01    0.2000   -0.158E+01 # z (nm) , Ez(1/nm)      , z/R, Ez/(V/R) 
  4.50   -0.802127E-01    0.2250   -0.160E+01 # z (nm) , Ez(1/nm)      , z/R, Ez/(V/R) 
  5.00   -0.815837E-01    0.2500   -0.163E+01 # z (nm) , Ez(1/nm)      , z/R, Ez/(V/R) 
  5.50   -0.831127E-01    0.2750   -0.166E+01 # z (nm) , Ez(1/nm)      , z/R, Ez/(V/R) 
  6.00   -0.848042E-01    0.3000   -0.170E+01 # z (nm) , Ez(1/nm)      , z/R, Ez/(V/R) 
  6.50   -0.866649E-01    0.3250   -0.173E+01 # z (nm) , Ez(1/nm)      , z/R, Ez/(V/R) 
  7.00   -0.887065E-01    0.3500   -0.177E+01 # z (nm) , Ez(1/nm)      , z/R, Ez/(V/R) 
  7.50   -0.909558E-01    0.3750   -0.182E+01 # z (nm) , Ez(1/nm)      , z/R, Ez/(V/R) 
  8.00   -0.934783E-01    0.4000   -0.187E+01 # z (nm) , Ez(1/nm)      , z/R, Ez/(V/R) 
  8.50   -0.964404E-01    0.4250   -0.193E+01 # z (nm) , Ez(1/nm)      , z/R, Ez/(V/R) 
  9.00   -0.100267E+00    0.4500   -0.201E+01 # z (nm) , Ez(1/nm)      , z/R, Ez/(V/R) 
  9.50   -0.106064E+00    0.4750   -0.212E+01 # z (nm) , Ez(1/nm)      , z/R, Ez/(V/R) 
 10.00   -0.116769E+00    0.5000   -0.234E+01 # z (nm) , Ez(1/nm)      , z/R, Ez/(V/R) 
 10.50   -0.140459E+00    0.5250   -0.281E+01 # z (nm) , Ez(1/nm)      , z/R, Ez/(V/R) 
 11.00   -0.785175E-01    0.5500   -0.157E+01 # z (nm) , Ez(1/nm)      , z/R, Ez/(V/R) 
 11.50    0.000000E+00    0.5750    0.000E+00 # z (nm) , Ez(1/nm)      , z/R, Ez/(V/R) 
 11.98    0.000000E+00    0.5992    0.000E+00 # z (nm) , Ez(1/nm)      , z/R, Ez/(V/R) 
 
 # along tip axis: rho=0, s=   12.0000000000000     
 -0.10   -0.224557E-01   -0.0050   -0.449E+00 # z (nm) , Ez(1/nm)      , z/R, Ez/(V/R) 
 -0.05   -0.224588E-01   -0.0025   -0.449E+00 # z (nm) , Ez(1/nm)      , z/R, Ez/(V/R) 
  0.00   -0.633089E-01    0.0000   -0.127E+01 # z (nm) , Ez(1/nm)      , z/R, Ez/(V/R) 
  0.50   -0.674641E-01    0.0250   -0.135E+01 # z (nm) , Ez(1/nm)      , z/R, Ez/(V/R) 
  1.00   -0.676628E-01    0.0500   -0.135E+01 # z (nm) , Ez(1/nm)      , z/R, Ez/(V/R) 
  1.50   -0.679710E-01    0.0750   -0.136E+01 # z (nm) , Ez(1/nm)      , z/R, Ez/(V/R) 
  2.00   -0.683902E-01    0.1000   -0.137E+01 # z (nm) , Ez(1/nm)      , z/R, Ez/(V/R) 
  2.50   -0.689224E-01    0.1250   -0.138E+01 # z (nm) , Ez(1/nm)      , z/R, Ez/(V/R) 
  3.00   -0.695699E-01    0.1500   -0.139E+01 # z (nm) , Ez(1/nm)      , z/R, Ez/(V/R) 
  3.50   -0.703358E-01    0.1750   -0.141E+01 # z (nm) , Ez(1/nm)      , z/R, Ez/(V/R) 
  4.00   -0.712233E-01    0.2000   -0.142E+01 # z (nm) , Ez(1/nm)      , z/R, Ez/(V/R) 
  4.50   -0.722360E-01    0.2250   -0.144E+01 # z (nm) , Ez(1/nm)      , z/R, Ez/(V/R) 
  5.00   -0.733779E-01    0.2500   -0.147E+01 # z (nm) , Ez(1/nm)      , z/R, Ez/(V/R) 
  5.50   -0.746531E-01    0.2750   -0.149E+01 # z (nm) , Ez(1/nm)      , z/R, Ez/(V/R) 
  6.00   -0.760658E-01    0.3000   -0.152E+01 # z (nm) , Ez(1/nm)      , z/R, Ez/(V/R) 
  6.50   -0.776201E-01    0.3250   -0.155E+01 # z (nm) , Ez(1/nm)      , z/R, Ez/(V/R) 
  7.00   -0.793208E-01    0.3500   -0.159E+01 # z (nm) , Ez(1/nm)      , z/R, Ez/(V/R) 
